Date,ATM_ID,Location_Type,Is_Weekend,Is_Payday,Is_Festival,Withdrawals,Deposits,W_100,W_500,W_2000,D_100,D_500,D_2000,Health,Revenue,Cost,Net_Cash_Flow,Net_Flow_Lag_7,Net_Flow_Rolling_3
2024-02-17,1,Residential,1,0,0,707967,92543,2123,849,35,185,138,2,97.6973025136293,3705,615,-615424,-643338.0,-560505.3333333334
2024-02-18,1,Residential,1,0,0,755350,96613,2266,906,37,193,144,2,96.71919081159464,3965,664,-658737,-575316.0,-613679.0
2024-02-19,1,Residential,0,0,1,1099550,78328,3298,1319,54,156,117,1,95.31305966751441,5625,734,-1021222,-597138.0,-765127.6666666666
2024-02-20,1,Residential,0,0,0,623981,84137,1871,748,31,168,126,2,98.93244316844664,3260,553,-539844,-495655.0,-739934.3333333334
2024-02-21,1,Residential,0,0,0,674296,90191,2022,809,33,180,135,2,97.28881397254077,3530,635,-584105,-465009.0,-715057.0
2024-02-22,1,Residential,0,0,0,614445,113415,1843,737,30,226,170,2,97.17489003570492,3270,641,-501030,-499216.0,-541659.6666666666
2024-02-23,1,Residential,0,0,0,645200,93430,1935,774,32,186,140,2,96.19439231478421,3405,690,-551770,-566876.0,-545635.0
2024-02-24,1,Residential,1,0,0,710031,78981,2130,852,35,157,118,1,98.76660567739188,3700,561,-631050,-615424.0,-561283.3333333334
2024-02-25,1,Residential,1,0,0,704950,82345,2114,845,35,164,123,2,98.9798218268555,3660,551,-622605,-658737.0,-601808.3333333334
2024-02-26,1,Residential,0,0,0,700194,93552,2100,840,35,187,140,2,99.05987632692292,3680,547,-606642,-1021222.0,-620099.0
2024-02-27,1,Residential,0,0,0,671797,84511,2015,806,33,169,126,2,99.97385193228544,3510,501,-587286,-539844.0,-605511.0
2024-02-28,1,Residential,0,0,0,552906,95834,1658,663,27,191,143,2,98.16029624348958,2940,591,-457072,-584105.0,-550333.3333333334
2024-02-29,1,Residential,0,0,0,546750,86062,1640,656,27,172,129,2,95.616746190859,2895,719,-460688,-501030.0,-501682.0
2024-03-01,1,Residential,0,1,0,985064,86403,2955,1182,49,172,129,2,97.03477832906609,5095,648,-898661,-551770.0,-605473.6666666666
2024-03-02,1,Residential,1,1,0,865028,74152,2595,1038,43,148,111,1,99.9839086819786,4465,500,-790876,-631050.0,-716741.6666666666
2024-03-03,1,Residential,1,1,0,854213,101363,2562,1025,42,202,152,2,99.53504680088434,4450,523,-752850,-622605.0,-814129.0
2024-03-04,1,Residential,0,1,0,793643,113023,2380,952,39,226,169,2,99.67573202758516,4170,516,-680620,-606642.0,-741448.6666666666
2024-03-05,1,Residential,0,1,0,969537,108054,2908,1163,48,216,162,2,96.98256166701772,5035,650,-861483,-587286.0,-764984.3333333334
2024-03-06,1,Residential,0,0,0,661443,95332,1984,793,33,190,142,2,95.87475294909969,3490,706,-566111,-457072.0,-702738.0
2024-03-07,1,Residential,0,0,0,550908,89969,1652,661,27,179,134,2,98.3288084065197,2920,583,-460939,-460688.0,-629511.0
2024-03-08,1,Residential,0,0,0,641783,98597,1925,770,32,197,147,2,97.41365471779196,3390,629,-543186,-898661.0,-523412.0
2024-03-09,1,Residential,1,0,0,637798,88257,1913,765,31,176,132,2,97.82990316913062,3345,608,-549541,-790876.0,-517888.6666666667
2024-03-10,1,Residential,1,0,0,714046,88904,2142,856,35,177,133,2,96.32168442880405,3720,683,-625142,-752850.0,-572623.0
2024-03-11,1,Residential,0,0,0,538548,106686,1615,646,26,213,160,2,96.07174190959884,2885,696,-431862,-680620.0,-535515.0
2024-03-12,1,Residential,0,0,0,586410,81365,1759,703,29,162,122,2,98.08083524033478,3085,595,-505045,-861483.0,-520683.0
2024-03-13,1,Residential,0,0,0,713075,103889,2139,855,35,207,155,2,98.18882279173856,3750,590,-609186,-566111.0,-515364.3333333333
2024-03-14,1,Residential,0,0,0,608453,74084,1825,730,30,148,111,1,95.2966037744233,3165,735,-534369,-460939.0,-549533.3333333334
2024-03-15,1,Residential,0,0,0,572037,75647,1716,686,28,151,113,1,95.79033216604095,3000,710,-496390,-543186.0,-546648.3333333334
2024-03-16,1,Residential,1,0,0,756979,85205,2270,908,37,170,127,2,97.58515563957323,3945,620,-671774,-549541.0,-567511.0
2024-03-17,1,Residential,1,0,0,718018,105950,2154,861,35,211,158,2,96.35245885673801,3785,682,-612068,-625142.0,-593410.6666666666
2024-03-18,1,Residential,0,0,0,563867,94218,1691,676,28,188,141,2,99.32322958861157,2980,533,-469649,-431862.0,-584497.0
2024-03-19,1,Residential,0,0,0,645964,101042,1937,775,32,202,151,2,99.65520991821789,3425,517,-544922,-505045.0,-542213.0
2024-03-20,1,Residential,0,0,0,593990,88166,1781,712,29,176,132,2,98.76510600464,3120,561,-505824,-609186.0,-506798.3333333333
2024-03-21,1,Residential,0,0,0,586411,93306,1759,703,29,186,139,2,96.20300868791018,3105,689,-493105,-534369.0,-514617.0
2024-03-22,1,Residential,0,0,0,689561,87559,2068,827,34,175,131,2,97.56214403163308,3595,621,-602002,-496390.0,-533643.6666666666
2024-03-23,1,Residential,1,0,0,545454,97956,1636,654,27,195,146,2,95.50083327156364,2915,724,-447498,-671774.0,-514201.6666666667
2024-03-24,1,Residential,1,0,0,724823,94643,2174,869,36,189,141,2,99.73871060356988,3780,513,-630180,-612068.0,-559893.3333333334
2024-03-25,1,Residential,0,0,0,506247,85238,1518,607,25,170,127,2,95.09351454751376,2695,745,-421009,-469649.0,-499562.3333333333
2024-03-26,1,Residential,0,0,0,647655,78711,1942,777,32,157,118,1,97.17334872714196,3375,641,-568944,-544922.0,-540044.3333333334
2024-03-27,1,Residential,0,0,0,627985,89679,1883,753,31,179,134,2,98.2524681395659,3295,587,-538306,-505824.0,-509419.6666666667
2024-03-28,1,Residential,0,0,0,555924,82707,1667,667,27,165,124,2,97.19388605858738,2935,640,-473217,-493105.0,-526822.3333333334
2024-03-29,1,Residential,0,0,0,539050,90555,1617,646,26,181,135,2,96.38592848395758,2855,680,-448495,-602002.0,-486672.6666666667
2024-03-30,1,Residential,1,1,0,1025785,86696,3077,1230,51,173,130,2,99.59137327126611,5295,520,-939089,-447498.0,-620267.0
2024-03-31,1,Residential,1,1,0,899928,63707,2699,1079,44,127,95,1,95.27150926499858,4595,736,-836221,-630180.0,-741268.3333333334
2024-04-01,1,Residential,0,1,0,876671,98135,2630,1052,43,196,147,2,97.94117229207745,4565,602,-778536,-421009.0,-851282.0
2024-04-02,1,Residential,0,1,0,892008,108517,2676,1070,44,217,162,2,97.43748675614835,4660,628,-783491,-568944.0,-799416.0
2024-04-03,1,Residential,0,1,0,824636,102373,2473,989,41,204,153,2,96.06860900307983,4300,696,-722263,-538306.0,-761430.0
2024-04-04,1,Residential,0,1,0,785739,82807,2357,942,39,165,124,2,98.34892467564251,4085,582,-702932,-473217.0,-736228.6666666666
2024-04-05,1,Residential,0,1,0,850304,104622,2550,1020,42,209,156,2,95.61084960923979,4450,719,-745682,-448495.0,-723625.6666666666
2024-04-06,1,Residential,1,0,1,1258181,75931,3774,1509,62,151,113,1,96.13993761845005,6425,693,-1182250,-939089.0,-876954.6666666666
2024-04-07,1,Residential,1,0,0,783583,89299,2350,940,39,178,133,2,97.51093745982855,4070,624,-694284,-836221.0,-874072.0
2024-04-08,1,Residential,0,0,0,617925,83233,1853,741,30,166,124,2,98.0978999624622,3235,595,-534692,-778536.0,-803742.0
2024-04-09,1,Residential,0,0,0,606796,77055,1820,728,30,154,115,1,96.03572790483081,3175,698,-529741,-783491.0,-586239.0
2024-04-10,1,Residential,0,0,0,712397,99720,2137,854,35,199,149,2,98.02014763668772,3740,598,-612677,-722263.0,-559036.6666666666
2024-04-11,1,Residential,0,0,0,604071,97674,1812,724,30,195,146,2,96.52050440915599,3190,673,-506397,-702932.0,-549605.0
2024-04-12,1,Residential,0,0,0,561387,99269,1684,673,28,198,148,2,95.46928372617117,2990,726,-462118,-745682.0,-527064.0
2024-04-13,1,Residential,1,0,0,695896,86367,2087,835,34,172,129,2,95.53005144996065,3645,723,-609529,-1182250.0,-526014.6666666666
2024-04-14,1,Residential,1,0,0,651231,93812,1953,781,32,187,140,2,96.92350987465099,3430,653,-557419,-694284.0,-543022.0
2024-04-15,1,Residential,0,0,0,601453,102709,1804,721,30,205,154,2,97.91119510362451,3200,604,-498744,-534692.0,-555230.6666666666
2024-04-16,1,Residential,0,0,0,536256,93854,1608,643,26,187,140,2,97.86255156039692,2855,606,-442402,-529741.0,-499521.6666666667
2024-04-17,1,Residential,0,0,0,671243,113306,2013,805,33,226,169,2,95.54870973491099,3570,722,-557937,-612677.0,-499694.3333333333
2024-04-18,1,Residential,0,0,0,611663,86821,1834,733,30,173,130,2,95.70911473421418,3220,714,-524842,-506397.0,-508393.6666666667
2024-04-19,1,Residential,0,0,0,610107,101858,1830,732,30,203,152,2,98.42824943408125,3250,578,-508249,-462118.0,-530342.6666666666
2024-04-20,1,Residential,1,0,0,814832,88937,2444,977,40,177,133,2,98.21100867337279,4220,589,-725895,-609529.0,-586328.6666666666
2024-04-21,1,Residential,1,0,0,813383,89794,2440,976,40,179,134,2,99.13119203432129,4220,543,-723589,-557419.0,-652577.6666666666
2024-04-22,1,Residential,0,0,0,650437,94920,1951,780,32,189,142,2,98.80062943622028,3430,559,-555517,-498744.0,-668333.6666666666
2024-04-23,1,Residential,0,0,0,576494,81698,1729,691,28,163,122,2,96.25586831518346,3035,687,-494796,-442402.0,-591300.6666666666
2024-04-24,1,Residential,0,0,0,673029,103691,2019,807,33,207,155,2,95.7927622345762,3550,710,-569338,-557937.0,-539883.6666666666
2024-04-25,1,Residential,0,0,0,624223,89782,1872,749,31,179,134,2,99.36867629217748,3270,531,-534441,-524842.0,-532858.3333333334
2024-04-26,1,Residential,0,0,0,529257,100689,1587,635,26,201,151,2,99.65179425918797,2825,517,-428568,-508249.0,-510782.3333333333
2024-04-27,1,Residential,1,0,0,740396,87669,2221,888,37,175,131,2,95.8147943737853,3870,709,-652727,-725895.0,-538578.6666666666
2024-04-28,1,Residential,1,0,0,782733,77886,2348,939,39,155,116,1,97.43672623427473,4050,628,-704847,-723589.0,-595380.6666666666
2024-04-29,1,Residential,0,0,0,539980,83900,1619,647,26,167,125,2,98.48026799379637,2835,575,-456080,-555517.0,-604551.3333333334
2024-04-30,1,Residential,0,1,0,883168,91616,2649,1059,44,183,137,2,96.16967611732349,4580,691,-791552,-494796.0,-650826.3333333334
2024-05-01,1,Residential,0,1,0,893316,99987,2679,1071,44,199,149,2,95.46402484647085,4640,726,-793329,-569338.0,-680320.3333333334
2024-05-02,1,Residential,0,1,0,896496,107098,2689,1075,44,214,160,2,97.76472228096787,4685,611,-789398,-534441.0,-791426.3333333334
2024-05-03,1,Residential,0,1,0,932994,88916,2798,1119,46,177,133,2,98.09799725514794,4820,595,-844078,-428568.0,-808935.0
2024-05-04,1,Residential,1,1,0,954038,89185,2862,1144,47,178,133,2,95.40961723900425,4920,729,-864853,-652727.0,-832776.3333333334
2024-05-05,1,Residential,1,1,0,1079512,86080,3238,1295,53,172,129,2,95.44614919178042,5545,727,-993432,-704847.0,-900787.6666666666
2024-05-06,1,Residential,0,0,0,644328,95538,1932,773,32,191,143,2,95.18594821462987,3390,740,-548790,-456080.0,-802358.3333333334
2024-05-07,1,Residential,0,0,0,543873,99773,1631,652,27,199,149,2,98.59239400792535,2890,570,-444100,-791552.0,-662107.3333333334
2024-05-08,1,Residential,0,0,0,622037,106543,1866,746,31,213,159,2,98.79053085870581,3310,560,-515494,-793329.0,-502794.6666666667
2024-05-09,1,Residential,0,0,0,598834,87271,1796,718,29,174,130,2,97.0082125785112,3145,649,-511563,-789398.0,-490385.6666666667
2024-05-10,1,Residential,0,0,0,536779,80389,1610,644,26,160,120,2,99.75928582010823,2835,512,-456390,-844078.0,-494482.3333333333
2024-05-11,1,Residential,1,0,0,788422,105395,2365,946,39,210,158,2,99.07334910235643,4135,546,-683027,-864853.0,-550326.6666666666
2024-05-12,1,Residential,1,0,0,712479,88480,2137,854,35,176,132,2,99.82664866636759,3720,508,-623999,-993432.0,-587805.3333333334
2024-05-13,1,Residential,0,0,0,604203,100456,1812,725,30,200,150,2,95.84313242807146,3200,707,-503747,-548790.0,-603591.0
2024-05-14,1,Residential,0,0,0,544358,92145,1633,653,27,184,138,2,95.45186590281703,2880,727,-452213,-444100.0,-526653.0
2024-05-15,1,Residential,0,0,0,658511,94509,1975,790,32,189,141,2,97.14113823975839,3455,642,-564002,-515494.0,-506654.0
2024-05-16,1,Residential,0,0,0,437806,96100,1313,525,21,192,144,2,97.82702019570644,2365,608,-341706,-511563.0,-452640.3333333333
2024-05-17,1,Residential,0,0,0,630672,102362,1892,756,31,204,153,2,97.78309992810406,3350,610,-528310,-456390.0,-478006.0
2024-05-18,1,Residential,1,0,0,836084,101834,2508,1003,41,203,152,2,96.48683113457241,4375,675,-734250,-683027.0,-534755.3333333334
2024-05-19,1,Residential,1,0,0,725431,75582,2176,870,36,151,113,1,98.07744336177593,3775,596,-649849,-623999.0,-637469.6666666666
2024-05-20,1,Residential,0,0,0,730256,88417,2190,876,36,176,132,2,96.99674466725823,3820,650,-641839,-503747.0,-675312.6666666666
2024-05-21,1,Residential,0,0,0,602616,105255,1807,723,30,210,157,2,99.64533891933114,3210,517,-497361,-452213.0,-596349.6666666666
2024-05-22,1,Residential,0,0,0,555451,78119,1666,666,27,156,117,1,99.77175627248808,2925,511,-477332,-564002.0,-538844.0
2024-05-23,1,Residential,0,0,0,574241,83768,1722,689,28,167,125,2,98.34326496448475,3010,582,-490473,-341706.0,-488388.6666666667
2024-05-24,1,Residential,0,0,0,515620,89252,1546,618,25,178,133,2,98.59658392242012,2745,570,-426368,-528310.0,-464724.3333333333
2024-05-25,1,Residential,1,0,0,725935,76882,2177,871,36,153,115,1,99.96167983675387,3775,501,-649053,-734250.0,-521964.6666666667
2024-05-26,1,Residential,1,0,0,697736,83230,2093,837,34,166,124,2,97.1397567831535,3635,643,-614506,-649849.0,-563309.0
2024-05-27,1,Residential,0,0,0,487489,91035,1462,584,24,182,136,2,98.01492479381405,2605,599,-396454,-641839.0,-553337.6666666666
2024-05-28,1,Residential,0,0,0,612791,83232,1838,735,30,166,124,2,98.27388428599154,3210,586,-529559,-497361.0,-513506.3333333333
2024-05-29,1,Residential,0,0,0,664560,90191,1993,797,33,180,135,2,96.48870616984168,3480,675,-574369,-477332.0,-500127.3333333333
2024-05-30,1,Residential,0,1,0,780493,76376,2341,936,39,152,114,1,97.94489462367227,4050,602,-704117,-490473.0,-602681.6666666666
2024-05-31,1,Residential,0,1,0,862438,94578,2587,1034,43,189,141,2,98.45313641068608,4480,577,-767860,-426368.0,-682115.3333333334
2024-06-01,1,Residential,1,1,0,959307,91321,2877,1151,47,182,136,2,99.70237649826115,4955,514,-867986,-649053.0,-779987.6666666666
2024-06-02,1,Residential,1,1,0,1170511,98071,3511,1404,58,196,147,2,98.0808055847751,6040,595,-1072440,-614506.0,-902762.0
2024-06-03,1,Residential,0,1,0,659247,83527,1977,791,32,167,125,2,97.90526104906262,3435,604,-575720,-396454.0,-838715.3333333334
2024-06-04,1,Residential,0,1,0,828974,90691,2486,994,41,181,136,2,98.22614354082008,4305,588,-738283,-529559.0,-795481.0
2024-06-05,1,Residential,0,1,0,854166,93977,2562,1024,42,187,140,2,98.19040004581068,4430,590,-760189,-574369.0,-691397.3333333334
2024-06-06,1,Residential,0,0,0,594084,90169,1782,712,29,180,135,2,95.43356526211882,3130,728,-503915,-704117.0,-667462.3333333334
2024-06-07,1,Residential,0,0,0,657188,92584,1971,788,32,185,138,2,99.39720791798155,3455,530,-564604,-767860.0,-609569.3333333334
2024-06-08,1,Residential,1,0,0,637651,90977,1912,765,31,181,136,2,97.8898286993618,3355,605,-546674,-867986.0,-538397.6666666666
2024-06-09,1,Residential,1,0,0,710745,73063,2132,852,35,146,109,1,99.78130463845527,3690,510,-637682,-1072440.0,-582986.6666666666
2024-06-10,1,Residential,0,0,0,609591,80750,1828,731,30,161,121,2,96.35413256225276,3185,682,-528841,-575720.0,-571065.6666666666
2024-06-11,1,Residential,0,0,0,658167,93844,1974,789,32,187,140,2,97.85034461304926,3455,607,-564323,-738283.0,-576948.6666666666
2024-06-12,1,Residential,0,0,0,528381,98272,1585,634,26,196,147,2,96.05507420039604,2815,697,-430109,-760189.0,-507757.6666666667
2024-06-13,1,Residential,0,0,0,683547,87749,2050,820,34,175,131,2,95.71218831169358,3570,714,-595798,-503915.0,-530076.6666666666
2024-06-14,1,Residential,0,0,0,591941,97297,1775,710,29,194,145,2,97.08900626702943,3140,645,-494644,-564604.0,-506850.3333333333
2024-06-15,1,Residential,1,0,0,813912,75037,2441,976,40,150,112,1,96.55797490753932,4200,672,-738875,-546674.0,-609772.3333333334
2024-06-16,1,Residential,1,0,0,641450,86302,1924,769,32,172,129,2,99.28702927959046,3370,535,-555148,-637682.0,-596222.3333333334
2024-06-17,1,Residential,0,0,0,581517,97016,1744,697,29,194,145,2,99.87276120047125,3090,506,-484501,-528841.0,-592841.3333333334
2024-06-18,1,Residential,0,0,0,678618,102561,2035,814,33,205,153,2,99.64144055576175,3575,517,-576057,-564323.0,-538568.6666666666
2024-06-19,1,Residential,0,0,0,498993,82747,1496,598,24,165,124,2,96.97110375273655,2635,651,-416246,-430109.0,-492268.0
2024-06-20,1,Residential,0,0,1,946690,84667,2840,1136,47,169,127,2,97.72999189401942,4885,613,-862023,-595798.0,-618108.6666666666
2024-06-21,1,Residential,0,0,0,551423,93816,1654,661,27,187,140,2,99.86231640065267,2930,506,-457607,-494644.0,-578625.3333333334
2024-06-22,1,Residential,1,0,0,759332,90057,2277,911,37,180,135,2,99.80501993712544,3955,509,-669275,-738875.0,-662968.3333333334
2024-06-23,1,Residential,1,0,0,713637,86669,2140,856,35,173,130,2,99.88323951835908,3720,505,-626968,-555148.0,-584616.6666666666
2024-06-24,1,Residential,0,0,0,584472,104387,1753,701,29,208,156,2,95.4995840849176,3100,725,-480085,-484501.0,-592109.3333333334
2024-06-25,1,Residential,0,0,0,641817,86995,1925,770,32,173,130,2,95.86646320129256,3370,706,-554822,-576057.0,-553958.3333333334
2024-06-26,1,Residential,0,0,0,593561,94029,1780,712,29,188,141,2,98.29806447872747,3130,585,-499532,-416246.0,-511479.6666666667
2024-06-27,1,Residential,0,0,0,528364,91286,1585,634,26,182,136,2,97.29147593794998,2805,635,-437078,-862023.0,-497144.0
2024-06-28,1,Residential,0,0,0,638283,94507,1914,765,31,189,141,2,98.48833375324253,3355,575,-543776,-457607.0,-493462.0
2024-06-29,1,Residential,1,0,0,663279,84412,1989,795,33,168,126,2,98.28776010582644,3460,585,-578867,-669275.0,-519907.0
2024-06-30,1,Residential,1,1,0,808486,96731,2425,970,40,193,145,2,99.30401649327152,4215,534,-711755,-626968.0,-611466.0
2024-07-01,1,Residential,0,1,0,1014222,81725,3042,1217,50,163,122,2,97.99110599672838,5210,600,-932497,-480085.0,-741039.6666666666
2024-07-02,1,Residential,0,1,0,932480,107625,2797,1118,46,215,161,2,98.99343946088783,4860,550,-824855,-554822.0,-823035.6666666666
2024-07-03,1,Residential,0,1,0,800913,89046,2402,961,40,178,133,2,97.28487708021169,4170,635,-711867,-499532.0,-823073.0
2024-07-04,1,Residential,0,1,0,861314,94209,2583,1033,43,188,141,2,95.65015420176158,4480,717,-767105,-437078.0,-767942.3333333334
2024-07-05,1,Residential,0,1,0,865876,86475,2597,1039,43,172,129,2,96.02894668725297,4495,698,-779401,-543776.0,-752791.0
2024-07-06,1,Residential,1,0,0,764753,86673,2294,917,38,173,130,2,99.25602015297441,3970,537,-678080,-578867.0,-741528.6666666666
2024-07-07,1,Residential,1,0,0,747151,89736,2241,896,37,179,134,2,95.68226238742727,3895,715,-657415,-711755.0,-704965.3333333334
2024-07-08,1,Residential,0,0,0,493618,101357,1480,592,24,202,152,2,98.98388454456956,2650,550,-392261,-932497.0,-575918.6666666666
2024-07-09,1,Residential,0,0,0,564260,102369,1692,677,28,204,153,2,97.53837259999409,3000,623,-461891,-824855.0,-503855.6666666667
2024-07-10,1,Residential,0,0,1,1194054,92009,3582,1432,59,184,138,2,97.96207895713091,6130,601,-1102045,-711867.0,-652065.6666666666
2024-07-11,1,Residential,0,0,0,631267,95806,1893,757,31,191,143,2,95.21976428194033,3340,739,-535461,-767105.0,-699799.0
2024-07-12,1,Residential,0,0,0,588159,88638,1764,705,29,177,132,2,97.80425091683126,3095,609,-499521,-779401.0,-712342.3333333334
2024-07-13,1,Residential,1,0,0,762736,63536,2288,915,38,127,95,1,95.36808696634957,3920,731,-699200,-678080.0,-578060.6666666666
2024-07-14,1,Residential,1,0,0,718652,86503,2155,862,35,173,129,2,96.38646521150886,3745,680,-632149,-657415.0,-610290.0
2024-07-15,1,Residential,0,0,0,553627,93663,1660,664,27,187,140,2,98.20642237291493,2930,589,-459964,-392261.0,-597104.3333333334
2024-07-16,1,Residential,0,0,0,562396,97761,1687,674,28,195,146,2,95.21275990480952,2990,739,-464635,-461891.0,-518916.0
2024-07-17,1,Residential,0,0,0,657187,94617,1971,788,32,189,141,2,99.9284236116647,3455,503,-562570,-1102045.0,-495723.0
2024-07-18,1,Residential,0,0,0,643505,94645,1930,772,32,189,141,2,99.2857485634958,3380,535,-548860,-535461.0,-525355.0
2024-07-19,1,Residential,0,0,0,648024,96788,1944,777,32,193,145,2,96.16942033602207,3415,691,-551236,-499521.0,-554222.0
2024-07-20,1,Residential,1,0,0,745304,99631,2235,894,37,199,149,2,97.56186095166395,3915,621,-645673,-699200.0,-581923.0
2024-07-21,1,Residential,1,0,0,708259,83295,2124,849,35,166,124,2,99.66995077929879,3685,516,-624964,-632149.0,-607291.0
2024-07-22,1,Residential,0,0,0,552454,87228,1657,662,27,174,130,2,95.26155987017765,2920,736,-465226,-459964.0,-578621.0
2024-07-23,1,Residential,0,0,0,486383,91919,1459,583,24,183,137,2,97.4968786596479,2605,625,-394464,-464635.0,-494884.6666666667
2024-07-24,1,Residential,0,0,0,639554,98438,1918,767,31,196,147,2,99.63549082316048,3365,518,-541116,-562570.0,-466935.3333333333
2024-07-25,1,Residential,0,0,0,503546,83135,1510,604,25,166,124,2,98.59497750545643,2660,570,-420411,-548860.0,-451997.0
2024-07-26,1,Residential,0,0,0,649768,88255,1949,779,32,176,132,2,97.61781506828105,3395,619,-561513,-551236.0,-507680.0
2024-07-27,1,Residential,1,0,0,765750,78846,2297,918,38,157,118,1,96.9825345197831,3975,650,-686904,-645673.0,-556276.0
2024-07-28,1,Residential,1,0,0,817967,78220,2453,981,40,156,117,1,95.55670459867301,4225,722,-739747,-624964.0,-662721.3333333334
